timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698851860446,579,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,70184,1287,5,5,null,236,1,174
1698851860755,316,https://www.talan-academy.com/candidate/profile,200,OK,Thread Group 1-8,text,true,,69964,1113,4,4,https://www.talan-academy.com/#login,52,0,0
1698851860755,52,https://www.talan-academy.com/candidate/profile-0,302,Found,Thread Group 1-8,text,true,,762,565,4,4,https://www.talan-academy.com/candidate/profile,52,0,0
1698851860807,264,https://www.talan-academy.com/candidate/profile-1,200,OK,Thread Group 1-8,text,true,,69202,548,4,4,https://www.talan-academy.com/#login,63,0,0
1698851856259,840,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,140148,2400,4,4,null,280,3973,167
1698851860489,666,https://www.talan-academy.com/connexion,200,OK,Thread Group 1-6,text,true,,70184,1287,4,4,https://www.talan-academy.com/#login,254,0,187
1698851860489,254,https://www.talan-academy.com/connexion-0,302,Found,Thread Group 1-6,text,true,,853,690,4,4,https://www.talan-academy.com/connexion,254,0,187
1698851860743,412,https://www.talan-academy.com/connexion-1,200,OK,Thread Group 1-6,text,true,,69331,597,4,4,https://www.talan-academy.com/#login,76,0,0
1698851860488,666,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,70184,1287,4,4,null,254,1,187
1698851861073,519,https://www.talan-academy.com/connexion,200,OK,Thread Group 1-8,text,true,,70184,1287,3,3,https://www.talan-academy.com/#login,215,0,156
1698851861073,215,https://www.talan-academy.com/connexion-0,302,Found,Thread Group 1-8,text,true,,853,690,3,3,https://www.talan-academy.com/connexion,215,0,156
1698851861289,303,https://www.talan-academy.com/connexion-1,200,OK,Thread Group 1-8,text,true,,69331,597,3,3,https://www.talan-academy.com/#login,63,0,0
1698851861072,519,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,70184,1287,3,3,null,215,2,156
1698851864027,364,https://www.talan-academy.com/candidate/profile,200,OK,Thread Group 1-4,text,true,,69964,1113,2,2,https://www.talan-academy.com/#login,60,0,0
1698851864027,60,https://www.talan-academy.com/candidate/profile-0,302,Found,Thread Group 1-4,text,true,,762,565,2,2,https://www.talan-academy.com/candidate/profile,60,0,0
1698851864087,304,https://www.talan-academy.com/candidate/profile-1,200,OK,Thread Group 1-4,text,true,,69202,548,2,2,https://www.talan-academy.com/#login,68,0,0
1698851859554,866,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,140155,2400,2,2,null,284,3972,166
1698851864411,387,https://www.talan-academy.com/candidate/profile,200,OK,Thread Group 1-3,text,true,,69964,1113,2,2,https://www.talan-academy.com/#login,65,0,0
1698851864411,65,https://www.talan-academy.com/candidate/profile-0,302,Found,Thread Group 1-3,text,true,,762,565,2,2,https://www.talan-academy.com/candidate/profile,65,0,0
1698851864477,321,https://www.talan-academy.com/candidate/profile-1,200,OK,Thread Group 1-3,text,true,,69202,548,2,2,https://www.talan-academy.com/#login,75,0,0
1698851859791,1034,Test,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,140148,2400,2,2,null,330,3973,193
1698851864393,574,https://www.talan-academy.com/connexion,200,OK,Thread Group 1-4,text,true,,70184,1287,1,1,https://www.talan-academy.com/#login,238,0,177
1698851864393,238,https://www.talan-academy.com/connexion-0,302,Found,Thread Group 1-4,text,true,,853,690,1,1,https://www.talan-academy.com/connexion,238,0,177
1698851864631,336,https://www.talan-academy.com/connexion-1,200,OK,Thread Group 1-4,text,true,,69331,597,1,1,https://www.talan-academy.com/#login,67,0,0
